,file,race
1076,C:/Users/DELL/Desktop/FairFace/train/3159.jpg,0
1077,C:/Users/DELL/Desktop/FairFace/train/3162.jpg,0
1078,C:/Users/DELL/Desktop/FairFace/train/3164.jpg,1
1079,C:/Users/DELL/Desktop/FairFace/train/3168.jpg,1
1080,C:/Users/DELL/Desktop/FairFace/train/3169.jpg,1
1081,C:/Users/DELL/Desktop/FairFace/train/3171.jpg,1
1082,C:/Users/DELL/Desktop/FairFace/train/3174.jpg,1
1083,C:/Users/DELL/Desktop/FairFace/train/3176.jpg,0
1084,C:/Users/DELL/Desktop/FairFace/train/3177.jpg,0
1085,C:/Users/DELL/Desktop/FairFace/train/3178.jpg,1
1086,C:/Users/DELL/Desktop/FairFace/train/3180.jpg,1
1087,C:/Users/DELL/Desktop/FairFace/train/3182.jpg,0
1088,C:/Users/DELL/Desktop/FairFace/train/3189.jpg,1
1089,C:/Users/DELL/Desktop/FairFace/train/3192.jpg,0
1090,C:/Users/DELL/Desktop/FairFace/train/3193.jpg,0
1091,C:/Users/DELL/Desktop/FairFace/train/3195.jpg,1
1092,C:/Users/DELL/Desktop/FairFace/train/3198.jpg,1
1093,C:/Users/DELL/Desktop/FairFace/train/3199.jpg,1
1094,C:/Users/DELL/Desktop/FairFace/train/3210.jpg,0
1095,C:/Users/DELL/Desktop/FairFace/train/3211.jpg,0
1096,C:/Users/DELL/Desktop/FairFace/train/3213.jpg,1
1097,C:/Users/DELL/Desktop/FairFace/train/3215.jpg,0
1098,C:/Users/DELL/Desktop/FairFace/train/3220.jpg,1
1099,C:/Users/DELL/Desktop/FairFace/train/3223.jpg,0
1100,C:/Users/DELL/Desktop/FairFace/train/3224.jpg,1
1101,C:/Users/DELL/Desktop/FairFace/train/3226.jpg,1
1102,C:/Users/DELL/Desktop/FairFace/train/3227.jpg,0
1103,C:/Users/DELL/Desktop/FairFace/train/3231.jpg,0
1104,C:/Users/DELL/Desktop/FairFace/train/3236.jpg,0
1105,C:/Users/DELL/Desktop/FairFace/train/3238.jpg,0
1106,C:/Users/DELL/Desktop/FairFace/train/3239.jpg,0
1107,C:/Users/DELL/Desktop/FairFace/train/3241.jpg,1
1108,C:/Users/DELL/Desktop/FairFace/train/3242.jpg,1
1109,C:/Users/DELL/Desktop/FairFace/train/3243.jpg,1
1110,C:/Users/DELL/Desktop/FairFace/train/3244.jpg,1
1111,C:/Users/DELL/Desktop/FairFace/train/3259.jpg,0
1112,C:/Users/DELL/Desktop/FairFace/train/3263.jpg,0
1113,C:/Users/DELL/Desktop/FairFace/train/3266.jpg,0
1114,C:/Users/DELL/Desktop/FairFace/train/3271.jpg,0
1115,C:/Users/DELL/Desktop/FairFace/train/3272.jpg,1
1116,C:/Users/DELL/Desktop/FairFace/train/3273.jpg,1
1117,C:/Users/DELL/Desktop/FairFace/train/3275.jpg,1
1118,C:/Users/DELL/Desktop/FairFace/train/3276.jpg,0
1119,C:/Users/DELL/Desktop/FairFace/train/3278.jpg,1
1120,C:/Users/DELL/Desktop/FairFace/train/3279.jpg,0
1121,C:/Users/DELL/Desktop/FairFace/train/3280.jpg,1
1122,C:/Users/DELL/Desktop/FairFace/train/3282.jpg,1
1123,C:/Users/DELL/Desktop/FairFace/train/3283.jpg,0
1124,C:/Users/DELL/Desktop/FairFace/train/3284.jpg,0
1125,C:/Users/DELL/Desktop/FairFace/train/3290.jpg,0
1126,C:/Users/DELL/Desktop/FairFace/train/3295.jpg,0
1127,C:/Users/DELL/Desktop/FairFace/train/3297.jpg,0
1128,C:/Users/DELL/Desktop/FairFace/train/3303.jpg,1
1129,C:/Users/DELL/Desktop/FairFace/train/3304.jpg,0
1130,C:/Users/DELL/Desktop/FairFace/train/3306.jpg,0
1131,C:/Users/DELL/Desktop/FairFace/train/3307.jpg,1
1132,C:/Users/DELL/Desktop/FairFace/train/3309.jpg,0
1133,C:/Users/DELL/Desktop/FairFace/train/3310.jpg,1
1134,C:/Users/DELL/Desktop/FairFace/train/3311.jpg,0
1135,C:/Users/DELL/Desktop/FairFace/train/3313.jpg,0
1136,C:/Users/DELL/Desktop/FairFace/train/3317.jpg,0
1137,C:/Users/DELL/Desktop/FairFace/train/3322.jpg,0
1138,C:/Users/DELL/Desktop/FairFace/train/3323.jpg,0
1139,C:/Users/DELL/Desktop/FairFace/train/3324.jpg,0
1140,C:/Users/DELL/Desktop/FairFace/train/3327.jpg,1
1141,C:/Users/DELL/Desktop/FairFace/train/3328.jpg,0
1142,C:/Users/DELL/Desktop/FairFace/train/3332.jpg,1
1143,C:/Users/DELL/Desktop/FairFace/train/3337.jpg,1
1144,C:/Users/DELL/Desktop/FairFace/train/3338.jpg,1
1145,C:/Users/DELL/Desktop/FairFace/train/3342.jpg,0
1146,C:/Users/DELL/Desktop/FairFace/train/3343.jpg,0
1147,C:/Users/DELL/Desktop/FairFace/train/3345.jpg,0
1148,C:/Users/DELL/Desktop/FairFace/train/3346.jpg,0
1149,C:/Users/DELL/Desktop/FairFace/train/3350.jpg,1
1150,C:/Users/DELL/Desktop/FairFace/train/3354.jpg,0
1151,C:/Users/DELL/Desktop/FairFace/train/3357.jpg,0
1152,C:/Users/DELL/Desktop/FairFace/train/3365.jpg,1
1153,C:/Users/DELL/Desktop/FairFace/train/3366.jpg,1
1154,C:/Users/DELL/Desktop/FairFace/train/3372.jpg,0
1155,C:/Users/DELL/Desktop/FairFace/train/3375.jpg,0
1156,C:/Users/DELL/Desktop/FairFace/train/3376.jpg,0
1157,C:/Users/DELL/Desktop/FairFace/train/3377.jpg,0
1158,C:/Users/DELL/Desktop/FairFace/train/3378.jpg,1
1159,C:/Users/DELL/Desktop/FairFace/train/3380.jpg,1
1160,C:/Users/DELL/Desktop/FairFace/train/3381.jpg,1
1161,C:/Users/DELL/Desktop/FairFace/train/3383.jpg,1
1162,C:/Users/DELL/Desktop/FairFace/train/3388.jpg,1
1163,C:/Users/DELL/Desktop/FairFace/train/3390.jpg,0
1164,C:/Users/DELL/Desktop/FairFace/train/3398.jpg,1
1165,C:/Users/DELL/Desktop/FairFace/train/3401.jpg,1
1166,C:/Users/DELL/Desktop/FairFace/train/3405.jpg,1
1167,C:/Users/DELL/Desktop/FairFace/train/3406.jpg,1
1168,C:/Users/DELL/Desktop/FairFace/train/3407.jpg,0
1169,C:/Users/DELL/Desktop/FairFace/train/3408.jpg,1
1170,C:/Users/DELL/Desktop/FairFace/train/3410.jpg,1
1171,C:/Users/DELL/Desktop/FairFace/train/3414.jpg,0
1172,C:/Users/DELL/Desktop/FairFace/train/3415.jpg,0
1173,C:/Users/DELL/Desktop/FairFace/train/3416.jpg,1
1174,C:/Users/DELL/Desktop/FairFace/train/3417.jpg,0
1175,C:/Users/DELL/Desktop/FairFace/train/3421.jpg,1
1176,C:/Users/DELL/Desktop/FairFace/train/3423.jpg,1
1177,C:/Users/DELL/Desktop/FairFace/train/3424.jpg,0
1178,C:/Users/DELL/Desktop/FairFace/train/3425.jpg,0
1179,C:/Users/DELL/Desktop/FairFace/train/3428.jpg,1
1180,C:/Users/DELL/Desktop/FairFace/train/3429.jpg,1
1181,C:/Users/DELL/Desktop/FairFace/train/3432.jpg,1
1182,C:/Users/DELL/Desktop/FairFace/train/3439.jpg,0
1183,C:/Users/DELL/Desktop/FairFace/train/3440.jpg,0
1184,C:/Users/DELL/Desktop/FairFace/train/3443.jpg,0
1185,C:/Users/DELL/Desktop/FairFace/train/3450.jpg,0
1186,C:/Users/DELL/Desktop/FairFace/train/3452.jpg,0
1187,C:/Users/DELL/Desktop/FairFace/train/3455.jpg,0
1188,C:/Users/DELL/Desktop/FairFace/train/3456.jpg,1
1189,C:/Users/DELL/Desktop/FairFace/train/3458.jpg,0
1190,C:/Users/DELL/Desktop/FairFace/train/3462.jpg,1
1191,C:/Users/DELL/Desktop/FairFace/train/3466.jpg,0
1192,C:/Users/DELL/Desktop/FairFace/train/3468.jpg,1
1193,C:/Users/DELL/Desktop/FairFace/train/3473.jpg,1
1194,C:/Users/DELL/Desktop/FairFace/train/3474.jpg,0
1195,C:/Users/DELL/Desktop/FairFace/train/3476.jpg,1
1196,C:/Users/DELL/Desktop/FairFace/train/3481.jpg,0
1197,C:/Users/DELL/Desktop/FairFace/train/3485.jpg,1
1198,C:/Users/DELL/Desktop/FairFace/train/3488.jpg,0
1199,C:/Users/DELL/Desktop/FairFace/train/3492.jpg,1
1200,C:/Users/DELL/Desktop/FairFace/train/3494.jpg,1
1201,C:/Users/DELL/Desktop/FairFace/train/3495.jpg,0
1202,C:/Users/DELL/Desktop/FairFace/train/3496.jpg,1
1203,C:/Users/DELL/Desktop/FairFace/train/3499.jpg,1
1204,C:/Users/DELL/Desktop/FairFace/train/3502.jpg,1
1205,C:/Users/DELL/Desktop/FairFace/train/3503.jpg,0
1206,C:/Users/DELL/Desktop/FairFace/train/3504.jpg,0
1207,C:/Users/DELL/Desktop/FairFace/train/3505.jpg,0
1208,C:/Users/DELL/Desktop/FairFace/train/3508.jpg,1
1209,C:/Users/DELL/Desktop/FairFace/train/3509.jpg,1
1210,C:/Users/DELL/Desktop/FairFace/train/3513.jpg,0
1211,C:/Users/DELL/Desktop/FairFace/train/3522.jpg,0
1212,C:/Users/DELL/Desktop/FairFace/train/3523.jpg,0
1213,C:/Users/DELL/Desktop/FairFace/train/3525.jpg,0
1214,C:/Users/DELL/Desktop/FairFace/train/3527.jpg,0
1215,C:/Users/DELL/Desktop/FairFace/train/3536.jpg,0
1216,C:/Users/DELL/Desktop/FairFace/train/3538.jpg,0
1217,C:/Users/DELL/Desktop/FairFace/train/3539.jpg,1
1218,C:/Users/DELL/Desktop/FairFace/train/3542.jpg,1
1219,C:/Users/DELL/Desktop/FairFace/train/3543.jpg,0
1220,C:/Users/DELL/Desktop/FairFace/train/3544.jpg,0
1221,C:/Users/DELL/Desktop/FairFace/train/3545.jpg,1
1222,C:/Users/DELL/Desktop/FairFace/train/3546.jpg,0
1223,C:/Users/DELL/Desktop/FairFace/train/3556.jpg,1
1224,C:/Users/DELL/Desktop/FairFace/train/3560.jpg,1
1225,C:/Users/DELL/Desktop/FairFace/train/3563.jpg,0
1226,C:/Users/DELL/Desktop/FairFace/train/3566.jpg,0
1227,C:/Users/DELL/Desktop/FairFace/train/3571.jpg,0
1228,C:/Users/DELL/Desktop/FairFace/train/3574.jpg,1
1229,C:/Users/DELL/Desktop/FairFace/train/3585.jpg,0
1230,C:/Users/DELL/Desktop/FairFace/train/3590.jpg,1
1231,C:/Users/DELL/Desktop/FairFace/train/3591.jpg,0
1232,C:/Users/DELL/Desktop/FairFace/train/3594.jpg,0
1233,C:/Users/DELL/Desktop/FairFace/train/3597.jpg,0
1234,C:/Users/DELL/Desktop/FairFace/train/3602.jpg,0
1235,C:/Users/DELL/Desktop/FairFace/train/3610.jpg,1
1236,C:/Users/DELL/Desktop/FairFace/train/3611.jpg,0
1237,C:/Users/DELL/Desktop/FairFace/train/3614.jpg,1
1238,C:/Users/DELL/Desktop/FairFace/train/3616.jpg,0
1239,C:/Users/DELL/Desktop/FairFace/train/3618.jpg,1
1240,C:/Users/DELL/Desktop/FairFace/train/3620.jpg,0
1241,C:/Users/DELL/Desktop/FairFace/train/3621.jpg,1
1242,C:/Users/DELL/Desktop/FairFace/train/3626.jpg,0
1243,C:/Users/DELL/Desktop/FairFace/train/3633.jpg,0
1244,C:/Users/DELL/Desktop/FairFace/train/3638.jpg,1
1245,C:/Users/DELL/Desktop/FairFace/train/3639.jpg,0
1246,C:/Users/DELL/Desktop/FairFace/train/3648.jpg,1
1247,C:/Users/DELL/Desktop/FairFace/train/3653.jpg,0
1248,C:/Users/DELL/Desktop/FairFace/train/3655.jpg,0
1249,C:/Users/DELL/Desktop/FairFace/train/3656.jpg,0
1250,C:/Users/DELL/Desktop/FairFace/train/3661.jpg,0
1251,C:/Users/DELL/Desktop/FairFace/train/3662.jpg,1
1252,C:/Users/DELL/Desktop/FairFace/train/3663.jpg,1
1253,C:/Users/DELL/Desktop/FairFace/train/3664.jpg,0
1254,C:/Users/DELL/Desktop/FairFace/train/3665.jpg,0
1255,C:/Users/DELL/Desktop/FairFace/train/3667.jpg,0
1256,C:/Users/DELL/Desktop/FairFace/train/3669.jpg,0
1257,C:/Users/DELL/Desktop/FairFace/train/3680.jpg,0
1258,C:/Users/DELL/Desktop/FairFace/train/3681.jpg,0
1259,C:/Users/DELL/Desktop/FairFace/train/3683.jpg,1
1260,C:/Users/DELL/Desktop/FairFace/train/3684.jpg,1
1261,C:/Users/DELL/Desktop/FairFace/train/3687.jpg,1
1262,C:/Users/DELL/Desktop/FairFace/train/3688.jpg,0
1263,C:/Users/DELL/Desktop/FairFace/train/3696.jpg,0
1264,C:/Users/DELL/Desktop/FairFace/train/3697.jpg,1
1265,C:/Users/DELL/Desktop/FairFace/train/3698.jpg,0
1266,C:/Users/DELL/Desktop/FairFace/train/3703.jpg,1
1267,C:/Users/DELL/Desktop/FairFace/train/3704.jpg,0
1268,C:/Users/DELL/Desktop/FairFace/train/3706.jpg,1
1269,C:/Users/DELL/Desktop/FairFace/train/3709.jpg,1
1270,C:/Users/DELL/Desktop/FairFace/train/3713.jpg,1
1271,C:/Users/DELL/Desktop/FairFace/train/3715.jpg,0
1272,C:/Users/DELL/Desktop/FairFace/train/3717.jpg,0
1273,C:/Users/DELL/Desktop/FairFace/train/3718.jpg,1
1274,C:/Users/DELL/Desktop/FairFace/train/3719.jpg,0
1275,C:/Users/DELL/Desktop/FairFace/train/3721.jpg,0
1276,C:/Users/DELL/Desktop/FairFace/train/3723.jpg,1
1277,C:/Users/DELL/Desktop/FairFace/train/3724.jpg,0
1278,C:/Users/DELL/Desktop/FairFace/train/3725.jpg,0
1279,C:/Users/DELL/Desktop/FairFace/train/3726.jpg,1
1280,C:/Users/DELL/Desktop/FairFace/train/3727.jpg,1
1281,C:/Users/DELL/Desktop/FairFace/train/3736.jpg,1
1282,C:/Users/DELL/Desktop/FairFace/train/3738.jpg,0
1283,C:/Users/DELL/Desktop/FairFace/train/3739.jpg,1
1284,C:/Users/DELL/Desktop/FairFace/train/3740.jpg,1
1285,C:/Users/DELL/Desktop/FairFace/train/3741.jpg,1
1286,C:/Users/DELL/Desktop/FairFace/train/3743.jpg,0
1287,C:/Users/DELL/Desktop/FairFace/train/3749.jpg,1
1288,C:/Users/DELL/Desktop/FairFace/train/3750.jpg,1
1289,C:/Users/DELL/Desktop/FairFace/train/3760.jpg,1
1290,C:/Users/DELL/Desktop/FairFace/train/3761.jpg,1
1291,C:/Users/DELL/Desktop/FairFace/train/3766.jpg,0
1292,C:/Users/DELL/Desktop/FairFace/train/3767.jpg,0
1293,C:/Users/DELL/Desktop/FairFace/train/3770.jpg,1
1294,C:/Users/DELL/Desktop/FairFace/train/3772.jpg,1
1295,C:/Users/DELL/Desktop/FairFace/train/3774.jpg,0
1296,C:/Users/DELL/Desktop/FairFace/train/3777.jpg,0
1297,C:/Users/DELL/Desktop/FairFace/train/3784.jpg,0
1298,C:/Users/DELL/Desktop/FairFace/train/3786.jpg,1
1299,C:/Users/DELL/Desktop/FairFace/train/3789.jpg,1
1300,C:/Users/DELL/Desktop/FairFace/train/3792.jpg,0
1301,C:/Users/DELL/Desktop/FairFace/train/3802.jpg,0
1302,C:/Users/DELL/Desktop/FairFace/train/3803.jpg,1
1303,C:/Users/DELL/Desktop/FairFace/train/3805.jpg,1
1304,C:/Users/DELL/Desktop/FairFace/train/3806.jpg,1
1305,C:/Users/DELL/Desktop/FairFace/train/3811.jpg,0
1306,C:/Users/DELL/Desktop/FairFace/train/3812.jpg,0
1307,C:/Users/DELL/Desktop/FairFace/train/3813.jpg,0
1308,C:/Users/DELL/Desktop/FairFace/train/3814.jpg,1
1309,C:/Users/DELL/Desktop/FairFace/train/3821.jpg,1
1310,C:/Users/DELL/Desktop/FairFace/train/3824.jpg,1
1311,C:/Users/DELL/Desktop/FairFace/train/3826.jpg,0
1312,C:/Users/DELL/Desktop/FairFace/train/3827.jpg,0
1313,C:/Users/DELL/Desktop/FairFace/train/3828.jpg,0
1314,C:/Users/DELL/Desktop/FairFace/train/3830.jpg,1
1315,C:/Users/DELL/Desktop/FairFace/train/3833.jpg,0
1316,C:/Users/DELL/Desktop/FairFace/train/3835.jpg,1
1317,C:/Users/DELL/Desktop/FairFace/train/3836.jpg,1
1318,C:/Users/DELL/Desktop/FairFace/train/3837.jpg,0
1319,C:/Users/DELL/Desktop/FairFace/train/3838.jpg,0
1320,C:/Users/DELL/Desktop/FairFace/train/3843.jpg,0
1321,C:/Users/DELL/Desktop/FairFace/train/3852.jpg,0
1322,C:/Users/DELL/Desktop/FairFace/train/3853.jpg,0
1323,C:/Users/DELL/Desktop/FairFace/train/3855.jpg,0
1324,C:/Users/DELL/Desktop/FairFace/train/3856.jpg,1
1325,C:/Users/DELL/Desktop/FairFace/train/3859.jpg,1
1326,C:/Users/DELL/Desktop/FairFace/train/3863.jpg,1
1327,C:/Users/DELL/Desktop/FairFace/train/3864.jpg,1
1328,C:/Users/DELL/Desktop/FairFace/train/3865.jpg,0
1329,C:/Users/DELL/Desktop/FairFace/train/3866.jpg,1
1330,C:/Users/DELL/Desktop/FairFace/train/3868.jpg,1
1331,C:/Users/DELL/Desktop/FairFace/train/3870.jpg,1
1332,C:/Users/DELL/Desktop/FairFace/train/3872.jpg,1
1333,C:/Users/DELL/Desktop/FairFace/train/3876.jpg,0
1334,C:/Users/DELL/Desktop/FairFace/train/3877.jpg,0
1335,C:/Users/DELL/Desktop/FairFace/train/3879.jpg,1
1336,C:/Users/DELL/Desktop/FairFace/train/3881.jpg,0
1337,C:/Users/DELL/Desktop/FairFace/train/3882.jpg,1
1338,C:/Users/DELL/Desktop/FairFace/train/3885.jpg,0
1339,C:/Users/DELL/Desktop/FairFace/train/3887.jpg,0
1340,C:/Users/DELL/Desktop/FairFace/train/3890.jpg,0
1341,C:/Users/DELL/Desktop/FairFace/train/3893.jpg,1
1342,C:/Users/DELL/Desktop/FairFace/train/3900.jpg,0
1343,C:/Users/DELL/Desktop/FairFace/train/3902.jpg,1
1344,C:/Users/DELL/Desktop/FairFace/train/3903.jpg,1
1345,C:/Users/DELL/Desktop/FairFace/train/3904.jpg,1
1346,C:/Users/DELL/Desktop/FairFace/train/3909.jpg,0
1347,C:/Users/DELL/Desktop/FairFace/train/3911.jpg,1
1348,C:/Users/DELL/Desktop/FairFace/train/3913.jpg,0
1349,C:/Users/DELL/Desktop/FairFace/train/3916.jpg,0
1350,C:/Users/DELL/Desktop/FairFace/train/3917.jpg,0
1351,C:/Users/DELL/Desktop/FairFace/train/3920.jpg,0
1352,C:/Users/DELL/Desktop/FairFace/train/3924.jpg,0
1353,C:/Users/DELL/Desktop/FairFace/train/3926.jpg,0
1354,C:/Users/DELL/Desktop/FairFace/train/3928.jpg,0
1355,C:/Users/DELL/Desktop/FairFace/train/3929.jpg,1
1356,C:/Users/DELL/Desktop/FairFace/train/3930.jpg,1
1357,C:/Users/DELL/Desktop/FairFace/train/3932.jpg,0
1358,C:/Users/DELL/Desktop/FairFace/train/3934.jpg,0
1359,C:/Users/DELL/Desktop/FairFace/train/3936.jpg,0
1360,C:/Users/DELL/Desktop/FairFace/train/3939.jpg,0
1361,C:/Users/DELL/Desktop/FairFace/train/3940.jpg,0
1362,C:/Users/DELL/Desktop/FairFace/train/3941.jpg,1
1363,C:/Users/DELL/Desktop/FairFace/train/3943.jpg,1
1364,C:/Users/DELL/Desktop/FairFace/train/3944.jpg,0
1365,C:/Users/DELL/Desktop/FairFace/train/3945.jpg,0
1366,C:/Users/DELL/Desktop/FairFace/train/3947.jpg,1
1367,C:/Users/DELL/Desktop/FairFace/train/3948.jpg,0
1368,C:/Users/DELL/Desktop/FairFace/train/3952.jpg,1
1369,C:/Users/DELL/Desktop/FairFace/train/3953.jpg,0
1370,C:/Users/DELL/Desktop/FairFace/train/3955.jpg,1
1371,C:/Users/DELL/Desktop/FairFace/train/3956.jpg,1
1372,C:/Users/DELL/Desktop/FairFace/train/3960.jpg,0
1373,C:/Users/DELL/Desktop/FairFace/train/3961.jpg,1
1374,C:/Users/DELL/Desktop/FairFace/train/3963.jpg,1
1375,C:/Users/DELL/Desktop/FairFace/train/3974.jpg,0
1376,C:/Users/DELL/Desktop/FairFace/train/3975.jpg,0
1377,C:/Users/DELL/Desktop/FairFace/train/3981.jpg,1
1378,C:/Users/DELL/Desktop/FairFace/train/3984.jpg,0
1379,C:/Users/DELL/Desktop/FairFace/train/3985.jpg,1
1380,C:/Users/DELL/Desktop/FairFace/train/3986.jpg,0
1381,C:/Users/DELL/Desktop/FairFace/train/3990.jpg,0
1382,C:/Users/DELL/Desktop/FairFace/train/3991.jpg,1
1383,C:/Users/DELL/Desktop/FairFace/train/3995.jpg,0
1384,C:/Users/DELL/Desktop/FairFace/train/3996.jpg,0
1385,C:/Users/DELL/Desktop/FairFace/train/3997.jpg,0
1386,C:/Users/DELL/Desktop/FairFace/train/4004.jpg,0
1387,C:/Users/DELL/Desktop/FairFace/train/4009.jpg,1
1388,C:/Users/DELL/Desktop/FairFace/train/4013.jpg,0
1389,C:/Users/DELL/Desktop/FairFace/train/4023.jpg,1
1390,C:/Users/DELL/Desktop/FairFace/train/4026.jpg,1
1391,C:/Users/DELL/Desktop/FairFace/train/4028.jpg,1
1392,C:/Users/DELL/Desktop/FairFace/train/4030.jpg,1
1393,C:/Users/DELL/Desktop/FairFace/train/4033.jpg,1
1394,C:/Users/DELL/Desktop/FairFace/train/4034.jpg,0
1395,C:/Users/DELL/Desktop/FairFace/train/4039.jpg,1
1396,C:/Users/DELL/Desktop/FairFace/train/4040.jpg,0
1397,C:/Users/DELL/Desktop/FairFace/train/4046.jpg,0
1398,C:/Users/DELL/Desktop/FairFace/train/4047.jpg,1
1399,C:/Users/DELL/Desktop/FairFace/train/4048.jpg,1
1400,C:/Users/DELL/Desktop/FairFace/train/4049.jpg,0
1401,C:/Users/DELL/Desktop/FairFace/train/4050.jpg,0
1402,C:/Users/DELL/Desktop/FairFace/train/4061.jpg,0
1403,C:/Users/DELL/Desktop/FairFace/train/4063.jpg,0
1404,C:/Users/DELL/Desktop/FairFace/train/4064.jpg,1
1405,C:/Users/DELL/Desktop/FairFace/train/4066.jpg,0
1406,C:/Users/DELL/Desktop/FairFace/train/4070.jpg,1
1407,C:/Users/DELL/Desktop/FairFace/train/4071.jpg,0
1408,C:/Users/DELL/Desktop/FairFace/train/4072.jpg,1
1409,C:/Users/DELL/Desktop/FairFace/train/4073.jpg,1
1410,C:/Users/DELL/Desktop/FairFace/train/4074.jpg,0
1411,C:/Users/DELL/Desktop/FairFace/train/4078.jpg,1
1412,C:/Users/DELL/Desktop/FairFace/train/4080.jpg,0
1413,C:/Users/DELL/Desktop/FairFace/train/4082.jpg,0
1414,C:/Users/DELL/Desktop/FairFace/train/4091.jpg,1
1415,C:/Users/DELL/Desktop/FairFace/train/4092.jpg,1
1416,C:/Users/DELL/Desktop/FairFace/train/4096.jpg,1
1417,C:/Users/DELL/Desktop/FairFace/train/4097.jpg,0
1418,C:/Users/DELL/Desktop/FairFace/train/4098.jpg,1
1419,C:/Users/DELL/Desktop/FairFace/train/4099.jpg,0
1420,C:/Users/DELL/Desktop/FairFace/train/4103.jpg,0
1421,C:/Users/DELL/Desktop/FairFace/train/4106.jpg,1
1422,C:/Users/DELL/Desktop/FairFace/train/4108.jpg,1
1423,C:/Users/DELL/Desktop/FairFace/train/4109.jpg,1
1424,C:/Users/DELL/Desktop/FairFace/train/4111.jpg,1
1425,C:/Users/DELL/Desktop/FairFace/train/4113.jpg,1
1426,C:/Users/DELL/Desktop/FairFace/train/4115.jpg,0
1427,C:/Users/DELL/Desktop/FairFace/train/4117.jpg,0
1428,C:/Users/DELL/Desktop/FairFace/train/4118.jpg,1
1429,C:/Users/DELL/Desktop/FairFace/train/4127.jpg,0
1430,C:/Users/DELL/Desktop/FairFace/train/4129.jpg,0
1431,C:/Users/DELL/Desktop/FairFace/train/4133.jpg,0
1432,C:/Users/DELL/Desktop/FairFace/train/4136.jpg,1
1433,C:/Users/DELL/Desktop/FairFace/train/4137.jpg,0
1434,C:/Users/DELL/Desktop/FairFace/train/4139.jpg,0
1435,C:/Users/DELL/Desktop/FairFace/train/4140.jpg,0
1436,C:/Users/DELL/Desktop/FairFace/train/4141.jpg,1
1437,C:/Users/DELL/Desktop/FairFace/train/4147.jpg,1
1438,C:/Users/DELL/Desktop/FairFace/train/4149.jpg,0
1439,C:/Users/DELL/Desktop/FairFace/train/4150.jpg,0
1440,C:/Users/DELL/Desktop/FairFace/train/4152.jpg,1
1441,C:/Users/DELL/Desktop/FairFace/train/4153.jpg,0
1442,C:/Users/DELL/Desktop/FairFace/train/4155.jpg,0
1443,C:/Users/DELL/Desktop/FairFace/train/4160.jpg,0
1444,C:/Users/DELL/Desktop/FairFace/train/4161.jpg,0
1445,C:/Users/DELL/Desktop/FairFace/train/4164.jpg,1
1446,C:/Users/DELL/Desktop/FairFace/train/4169.jpg,0
1447,C:/Users/DELL/Desktop/FairFace/train/4172.jpg,1
1448,C:/Users/DELL/Desktop/FairFace/train/4173.jpg,1
1449,C:/Users/DELL/Desktop/FairFace/train/4177.jpg,1
1450,C:/Users/DELL/Desktop/FairFace/train/4179.jpg,0
1451,C:/Users/DELL/Desktop/FairFace/train/4181.jpg,1
1452,C:/Users/DELL/Desktop/FairFace/train/4182.jpg,0
1453,C:/Users/DELL/Desktop/FairFace/train/4188.jpg,1
1454,C:/Users/DELL/Desktop/FairFace/train/4190.jpg,1
1455,C:/Users/DELL/Desktop/FairFace/train/4192.jpg,1
1456,C:/Users/DELL/Desktop/FairFace/train/4193.jpg,1
1457,C:/Users/DELL/Desktop/FairFace/train/4194.jpg,1
1458,C:/Users/DELL/Desktop/FairFace/train/4195.jpg,1
1459,C:/Users/DELL/Desktop/FairFace/train/4196.jpg,1
1460,C:/Users/DELL/Desktop/FairFace/train/4200.jpg,1
1461,C:/Users/DELL/Desktop/FairFace/train/4202.jpg,0
1462,C:/Users/DELL/Desktop/FairFace/train/4207.jpg,1
1463,C:/Users/DELL/Desktop/FairFace/train/4213.jpg,1
1464,C:/Users/DELL/Desktop/FairFace/train/4214.jpg,1
1465,C:/Users/DELL/Desktop/FairFace/train/4216.jpg,0
1466,C:/Users/DELL/Desktop/FairFace/train/4219.jpg,1
1467,C:/Users/DELL/Desktop/FairFace/train/4224.jpg,1
1468,C:/Users/DELL/Desktop/FairFace/train/4225.jpg,0
1469,C:/Users/DELL/Desktop/FairFace/train/4226.jpg,0
1470,C:/Users/DELL/Desktop/FairFace/train/4227.jpg,0
1471,C:/Users/DELL/Desktop/FairFace/train/4232.jpg,0
1472,C:/Users/DELL/Desktop/FairFace/train/4236.jpg,1
1473,C:/Users/DELL/Desktop/FairFace/train/4239.jpg,1
1474,C:/Users/DELL/Desktop/FairFace/train/4240.jpg,1
1475,C:/Users/DELL/Desktop/FairFace/train/4241.jpg,1
1476,C:/Users/DELL/Desktop/FairFace/train/4244.jpg,0
1477,C:/Users/DELL/Desktop/FairFace/train/4249.jpg,0
1478,C:/Users/DELL/Desktop/FairFace/train/4253.jpg,1
1479,C:/Users/DELL/Desktop/FairFace/train/4257.jpg,0
1480,C:/Users/DELL/Desktop/FairFace/train/4259.jpg,0
1481,C:/Users/DELL/Desktop/FairFace/train/4265.jpg,0
1482,C:/Users/DELL/Desktop/FairFace/train/4266.jpg,1
1483,C:/Users/DELL/Desktop/FairFace/train/4268.jpg,1
1484,C:/Users/DELL/Desktop/FairFace/train/4269.jpg,0
1485,C:/Users/DELL/Desktop/FairFace/train/4270.jpg,0
1486,C:/Users/DELL/Desktop/FairFace/train/4272.jpg,0
